Code INSEE région;Région;Nature;Date;Heure;Date - Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 68
24;Centre-Val de Loire;Données temps réel;2026-07-01;02:15;2026-07-01T02:15:00+02:00;1730;0;9200;464;0;25;0;30;-7989;0;0;0.0;0.0;531.79;79.11;26.82;25.69;0.0;0.0;1.45;27.17;1.73;32.97;
52;Pays de la Loire;Données temps réel;2026-07-01;02:15;2026-07-01T02:15:00+02:00;2393;415;0;611;0;9;0;104;1253;0;1;17.34;20.99;0.0;;25.53;25.01;0.0;0.0;0.38;90.0;4.35;114.29;
28;Normandie;Données temps réel;2026-07-01;02:15;2026-07-01T02:15:00+02:00;2269;89;8377;239;0;10;0;86;-6533;0;0;3.92;11.66;369.19;68.33;10.53;14.35;0.0;0.0;0.44;34.48;3.79;58.11;
11;Île-de-France;Données temps réel;2026-07-01;02:15;2026-07-01T02:15:00+02:00;5270;0;0;45;0;16;0;158;5052;0;0;0.0;0.0;0.0;;0.85;32.37;0.0;0.0;0.3;84.21;3.0;44.63;
44;Grand Est;Données temps réel;2026-07-01;02:15;2026-07-01T02:15:00+02:00;3957;650;6933;701;0;693;0;104;-5121;-2;0;16.43;21.01;175.21;64.08;17.72;13.44;0.0;0.0;17.51;30.08;2.63;38.66;
75;Nouvelle-Aquitaine;Données temps réel;2026-07-01;02:15;2026-07-01T02:15:00+02:00;3636;20;5226;452;0;30;0;52;-2152;0;8;0.55;3.66;143.73;78.82;12.43;20.42;0.0;0.0;0.83;1.34;1.43;14.99;
27;Bourgogne-Franche-Comté;Données temps réel;2026-07-01;02:15;2026-07-01T02:15:00+02:00;1865;0;0;95;0;3;0;30;1737;-1;0;0.0;0.0;0.0;;5.09;7.97;0.0;0.0;0.16;0.58;1.61;37.04;
32;Hauts-de-France;Données temps réel;2026-07-01;02:15;2026-07-01T02:15:00+02:00;4255;432;3533;714;0;5;0;98;-525;-2;0;10.15;18.05;83.03;64.71;16.78;10.73;0.0;0.0;0.12;125.0;2.3;50.0;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-07-01;02:15;2026-07-01T02:15:00+02:00;6086;324;5541;97;0;2879;0;81;-2834;-1;0;5.32;33.75;91.05;40.83;1.59;12.16;0.0;0.0;47.31;25.14;1.33;42.86;
53;Bretagne;Données temps réel;2026-07-01;02:30;2026-07-01T02:30:00+02:00;1725;0;0;227;0;215;0;45;1241;0;0;0.0;0.0;0.0;;13.16;11.53;0.0;0.0;12.46;78.18;2.61;56.96;
76;Occitanie;Données temps réel;2026-07-01;02:30;2026-07-01T02:30:00+02:00;3734;0;0;676;0;969;-35;93;2092;0;0;0.0;0.0;0.0;0.0;18.1;37.14;0.0;0.0;25.95;18.1;2.49;60.39;
52;Pays de la Loire;Données temps réel;2026-07-01;02:30;2026-07-01T02:30:00+02:00;2332;282;0;589;0;9;0;104;1347;0;0;12.09;14.26;0.0;;25.26;24.11;0.0;0.0;0.39;90.0;4.46;114.29;
75;Nouvelle-Aquitaine;Données temps réel;2026-07-01;02:30;2026-07-01T02:30:00+02:00;3590;20;5229;448;0;30;0;51;-2196;0;8;0.56;3.66;145.65;78.87;12.48;20.24;0.0;0.0;0.84;1.34;1.42;14.7;
32;Hauts-de-France;Données temps réel;2026-07-01;02:30;2026-07-01T02:30:00+02:00;4222;422;3527;743;0;5;0;98;-571;-2;0;10.0;17.63;83.54;64.6;17.6;11.17;0.0;0.0;0.12;125.0;2.32;50.0;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-07-01;02:30;2026-07-01T02:30:00+02:00;3913;215;0;0;0;587;0;139;2972;0;0;5.49;8.17;0.0;;0.0;0.0;0.0;0.0;15.0;18.2;3.55;46.8;
44;Grand Est;Données temps réel;2026-07-01;02:30;2026-07-01T02:30:00+02:00;3861;288;6940;747;0;694;0;104;-4880;-33;0;7.46;9.31;179.75;64.14;19.35;14.32;0.0;0.0;17.97;30.12;2.69;38.66;
24;Centre-Val de Loire;Données temps réel;2026-07-01;02:30;2026-07-01T02:30:00+02:00;1684;0;9212;453;0;25;0;30;-8036;0;0;0.0;0.0;547.03;79.21;26.9;25.08;0.0;0.0;1.48;27.17;1.78;32.97;
28;Normandie;Données temps réel;2026-07-01;02:30;2026-07-01T02:30:00+02:00;2260;90;8395;281;0;10;0;85;-6600;0;0;3.98;11.8;371.46;68.47;12.43;16.88;0.0;0.0;0.44;34.48;3.76;57.43;
11;Île-de-France;Données temps réel;2026-07-01;02:30;2026-07-01T02:30:00+02:00;5173;0;0;45;0;16;0;158;4956;0;0;0.0;0.0;0.0;;0.87;32.37;0.0;0.0;0.31;84.21;3.05;44.63;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-07-01;02:30;2026-07-01T02:30:00+02:00;5976;183;5537;108;0;3077;0;81;-3009;0;0;3.06;19.06;92.65;40.8;1.81;13.53;0.0;0.0;51.49;26.87;1.36;42.86;
27;Bourgogne-Franche-Comté;Données temps réel;2026-07-01;02:30;2026-07-01T02:30:00+02:00;1783;0;0;91;0;3;0;30;1660;-1;0;0.0;0.0;0.0;;5.1;7.63;0.0;0.0;0.17;0.58;1.68;37.04;
52;Pays de la Loire;Données temps réel;2026-07-01;02:45;2026-07-01T02:45:00+02:00;2319;293;0;577;0;9;0;104;1336;0;0;12.63;14.82;0.0;;24.88;23.62;0.0;0.0;0.39;90.0;4.48;114.29;
53;Bretagne;Données temps réel;2026-07-01;02:45;2026-07-01T02:45:00+02:00;1684;0;0;221;0;217;0;45;1203;0;0;0.0;0.0;0.0;;13.12;11.22;0.0;0.0;12.89;78.91;2.67;56.96;
11;Île-de-France;Données temps réel;2026-07-01;02:45;2026-07-01T02:45:00+02:00;5133;0;0;41;0;16;0;158;4919;0;0;0.0;0.0;0.0;;0.8;29.5;0.0;0.0;0.31;84.21;3.08;44.63;
75;Nouvelle-Aquitaine;Données temps réel;2026-07-01;02:45;2026-07-01T02:45:00+02:00;3453;20;5230;437;0;27;0;52;-2321;0;8;0.58;3.66;151.46;78.88;12.66;19.75;0.0;0.0;0.78;1.2;1.51;14.99;
76;Occitanie;Données temps réel;2026-07-01;02:45;2026-07-01T02:45:00+02:00;3721;0;0;672;0;950;-35;93;2102;0;0;0.0;0.0;0.0;0.0;18.06;36.92;0.0;0.0;25.53;17.75;2.5;60.39;
24;Centre-Val de Loire;Données temps réel;2026-07-01;02:45;2026-07-01T02:45:00+02:00;1646;0;9216;433;0;25;0;30;-8058;0;0;0.0;0.0;559.9;79.24;26.31;23.98;0.0;0.0;1.52;27.17;1.82;32.97;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-07-01;02:45;2026-07-01T02:45:00+02:00;5848;8;5535;109;0;3023;-1;81;-2905;0;0;0.14;0.83;94.65;40.79;1.86;13.66;0.0;0.0;51.69;26.4;1.39;42.86;
44;Grand Est;Données temps réel;2026-07-01;02:45;2026-07-01T02:45:00+02:00;3833;73;6886;715;0;706;0;104;-4550;-100;0;1.9;2.36;179.65;63.64;18.65;13.71;0.0;0.0;18.42;30.64;2.71;38.66;
27;Bourgogne-Franche-Comté;Données temps réel;2026-07-01;02:45;2026-07-01T02:45:00+02:00;1767;0;0;85;0;3;0;30;1649;-1;0;0.0;0.0;0.0;;4.81;7.13;0.0;0.0;0.17;0.58;1.7;37.04;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-07-01;02:45;2026-07-01T02:45:00+02:00;3786;132;0;0;0;569;0;139;2946;0;0;3.49;5.02;0.0;;0.0;0.0;0.0;0.0;15.03;17.64;3.67;46.8;
28;Normandie;Données temps réel;2026-07-01;02:45;2026-07-01T02:45:00+02:00;2235;89;8396;276;0;10;0;85;-6622;0;0;3.98;11.66;375.66;68.48;12.35;16.58;0.0;0.0;0.45;34.48;3.8;57.43;
32;Hauts-de-France;Données temps réel;2026-07-01;02:45;2026-07-01T02:45:00+02:00;4262;404;3532;753;0;5;0;99;-530;-2;0;9.48;16.88;82.87;64.69;17.67;11.32;0.0;0.0;0.12;125.0;2.32;50.51;
75;Nouvelle-Aquitaine;Données temps réel;2026-07-01;03:00;2026-07-01T03:00:00+02:00;3383;20;5228;428;0;28;0;53;-2382;0;8;0.59;3.66;154.54;78.85;12.65;19.34;0.0;0.0;0.83;1.25;1.57;15.27;
52;Pays de la Loire;Données temps réel;2026-07-01;03:00;2026-07-01T03:00:00+02:00;2239;178;0;594;0;9;0;104;1353;0;0;7.95;9.0;0.0;;26.53;24.31;0.0;0.0;0.4;90.0;4.64;114.29;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-07-01;03:00;2026-07-01T03:00:00+02:00;3687;11;0;11;0;572;0;139;2956;0;0;0.3;0.42;0.0;;0.3;9.09;0.0;0.0;15.51;17.73;3.77;46.8;
53;Bretagne;Données temps réel;2026-07-01;03:00;2026-07-01T03:00:00+02:00;1642;0;0;190;0;215;0;45;1194;0;0;0.0;0.0;0.0;;11.57;9.65;0.0;0.0;13.09;78.18;2.74;56.96;
27;Bourgogne-Franche-Comté;Données temps réel;2026-07-01;03:00;2026-07-01T03:00:00+02:00;1780;0;0;85;0;3;0;30;1664;-3;0;0.0;0.0;0.0;;4.78;7.13;0.0;0.0;0.17;0.58;1.69;37.04;
32;Hauts-de-France;Données temps réel;2026-07-01;03:00;2026-07-01T03:00:00+02:00;4128;409;3529;777;0;5;0;99;-697;0;6;9.91;17.08;85.49;64.63;18.82;11.68;0.0;0.0;0.12;125.0;2.4;50.51;
11;Île-de-France;Données temps réel;2026-07-01;03:00;2026-07-01T03:00:00+02:00;4961;0;0;38;0;16;0;157;4751;0;0;0.0;0.0;0.0;;0.77;27.34;0.0;0.0;0.32;84.21;3.16;44.35;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-07-01;03:00;2026-07-01T03:00:00+02:00;5758;9;5532;104;0;2723;0;81;-2691;0;0;0.16;0.94;96.08;40.77;1.81;13.03;0.0;0.0;47.29;23.78;1.41;42.86;
44;Grand Est;Données temps réel;2026-07-01;03:00;2026-07-01T03:00:00+02:00;3744;45;6861;747;0;715;0;104;-4673;-56;3;1.2;1.45;183.25;63.41;19.95;14.32;0.0;0.0;19.1;31.03;2.78;38.66;
28;Normandie;Données temps réel;2026-07-01;03:00;2026-07-01T03:00:00+02:00;2198;89;8395;299;0;10;0;87;-6682;0;0;4.05;11.66;381.94;68.47;13.6;17.96;0.0;0.0;0.45;34.48;3.96;58.78;
24;Centre-Val de Loire;Données temps réel;2026-07-01;03:00;2026-07-01T03:00:00+02:00;1645;0;9228;439;0;25;0;30;-8077;0;0;0.0;0.0;560.97;79.35;26.69;24.31;0.0;0.0;1.52;27.17;1.82;32.97;
76;Occitanie;Données temps réel;2026-07-01;03:00;2026-07-01T03:00:00+02:00;3663;0;0;649;0;925;-36;93;2095;-2;0;0.0;0.0;0.0;0.0;17.72;35.66;0.0;0.0;25.25;17.28;2.54;60.39;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-07-01;03:15;2026-07-01T03:15:00+02:00;5757;9;5546;113;0;2736;0;81;-2727;0;0;0.16;0.94;96.33;40.87;1.96;14.16;0.0;0.0;47.52;23.89;1.41;42.86;
32;Hauts-de-France;Données temps réel;2026-07-01;03:15;2026-07-01T03:15:00+02:00;4148;337;3525;797;0;5;0;99;-632;0;16;8.12;14.08;84.98;64.56;19.21;11.98;0.0;0.0;0.12;125.0;2.39;50.51;
24;Centre-Val de Loire;Données temps réel;2026-07-01;03:15;2026-07-01T03:15:00+02:00;1552;0;9258;436;0;25;0;30;-8197;0;0;0.0;0.0;596.52;79.6;28.09;24.14;0.0;0.0;1.61;27.17;1.93;32.97;
11;Île-de-France;Données temps réel;2026-07-01;03:15;2026-07-01T03:15:00+02:00;4948;0;0;55;0;16;0;158;4720;0;0;0.0;0.0;0.0;;1.11;39.57;0.0;0.0;0.32;84.21;3.19;44.63;
75;Nouvelle-Aquitaine;Données temps réel;2026-07-01;03:15;2026-07-01T03:15:00+02:00;3302;20;5179;423;0;27;0;50;-2405;0;8;0.61;3.66;156.84;78.11;12.81;19.11;0.0;0.0;0.82;1.2;1.51;14.41;
76;Occitanie;Données temps réel;2026-07-01;03:15;2026-07-01T03:15:00+02:00;3568;0;0;631;0;931;-36;94;2010;-1;0;0.0;0.0;0.0;0.0;17.68;34.67;0.0;0.0;26.09;17.39;2.63;61.04;
52;Pays de la Loire;Données temps réel;2026-07-01;03:15;2026-07-01T03:15:00+02:00;2271;224;0;531;0;9;0;104;1402;0;1;9.86;11.33;0.0;;23.38;21.74;0.0;0.0;0.4;90.0;4.58;114.29;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-07-01;03:15;2026-07-01T03:15:00+02:00;3678;11;0;16;0;599;0;139;2913;0;0;0.3;0.42;0.0;;0.44;13.22;0.0;0.0;16.29;18.57;3.78;46.8;
28;Normandie;Données temps réel;2026-07-01;03:15;2026-07-01T03:15:00+02:00;2159;90;8467;275;0;10;0;86;-6768;0;0;4.17;11.8;392.17;69.06;12.74;16.52;0.0;0.0;0.46;34.48;3.98;58.11;
44;Grand Est;Données temps réel;2026-07-01;03:15;2026-07-01T03:15:00+02:00;3739;46;6905;777;0;708;-24;104;-4779;-5;8;1.23;1.49;184.68;63.82;20.78;14.89;0.0;0.0;18.94;30.73;2.78;38.66;
53;Bretagne;Données temps réel;2026-07-01;03:15;2026-07-01T03:15:00+02:00;1641;0;0;206;0;219;0;45;1174;0;0;0.0;0.0;0.0;;12.55;10.46;0.0;0.0;13.35;79.64;2.74;56.96;
27;Bourgogne-Franche-Comté;Données temps réel;2026-07-01;03:15;2026-07-01T03:15:00+02:00;1753;0;0;88;0;3;0;30;1633;-1;0;0.0;0.0;0.0;;5.02;7.38;0.0;0.0;0.17;0.58;1.71;37.04;
52;Pays de la Loire;Données temps réel;2026-07-01;03:30;2026-07-01T03:30:00+02:00;2216;0;0;492;0;9;0;104;1619;0;2;0.0;0.0;0.0;;22.2;20.14;0.0;0.0;0.41;90.0;4.69;114.29;
28;Normandie;Données temps réel;2026-07-01;03:30;2026-07-01T03:30:00+02:00;2142;88;8468;271;0;10;0;86;-6780;0;0;4.11;11.53;395.33;69.07;12.65;16.28;0.0;0.0;0.47;34.48;4.01;58.11;
27;Bourgogne-Franche-Comté;Données temps réel;2026-07-01;03:30;2026-07-01T03:30:00+02:00;1744;0;0;91;0;3;0;30;1619;0;1;0.0;0.0;0.0;;5.22;7.63;0.0;0.0;0.17;0.58;1.72;37.04;
75;Nouvelle-Aquitaine;Données temps réel;2026-07-01;03:30;2026-07-01T03:30:00+02:00;3247;20;5193;420;0;27;0;50;-2471;0;8;0.62;3.66;159.93;78.33;12.94;18.98;0.0;0.0;0.83;1.2;1.54;14.41;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-07-01;03:30;2026-07-01T03:30:00+02:00;3640;11;0;16;0;603;0;140;2870;0;0;0.3;0.42;0.0;;0.44;13.22;0.0;0.0;16.57;18.69;3.85;47.14;
24;Centre-Val de Loire;Données temps réel;2026-07-01;03:30;2026-07-01T03:30:00+02:00;1579;0;9267;447;0;25;0;30;-8190;0;0;0.0;0.0;586.89;79.68;28.31;24.75;0.0;0.0;1.58;27.17;1.9;32.97;
32;Hauts-de-France;Données temps réel;2026-07-01;03:30;2026-07-01T03:30:00+02:00;4100;162;3532;838;0;5;0;99;-541;0;5;3.95;6.77;86.15;64.69;20.44;12.6;0.0;0.0;0.12;125.0;2.41;50.51;
11;Île-de-France;Données temps réel;2026-07-01;03:30;2026-07-01T03:30:00+02:00;4948;0;0;45;0;16;0;159;4729;0;0;0.0;0.0;0.0;;0.91;32.37;0.0;0.0;0.32;84.21;3.21;44.92;
76;Occitanie;Données temps réel;2026-07-01;03:30;2026-07-01T03:30:00+02:00;3541;0;0;623;0;929;-35;93;1992;0;1;0.0;0.0;0.0;0.0;17.59;34.23;0.0;0.0;26.24;17.35;2.63;60.39;
44;Grand Est;Données temps réel;2026-07-01;03:30;2026-07-01T03:30:00+02:00;3637;48;6929;838;0;720;-524;104;-4486;0;9;1.32;1.55;190.51;64.04;23.04;16.06;0.0;0.0;19.8;31.25;2.86;38.66;
53;Bretagne;Données temps réel;2026-07-01;03:30;2026-07-01T03:30:00+02:00;1601;0;0;251;0;210;0;45;1097;0;0;0.0;0.0;0.0;;15.68;12.75;0.0;0.0;13.12;76.36;2.81;56.96;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-07-01;03:30;2026-07-01T03:30:00+02:00;5676;9;5537;108;0;2783;0;81;-2843;0;0;0.16;0.94;97.55;40.8;1.9;13.53;0.0;0.0;49.03;24.3;1.43;42.86;
27;Bourgogne-Franche-Comté;Données temps réel;2026-07-01;03:45;2026-07-01T03:45:00+02:00;1737;0;0;87;0;3;0;30;1618;-1;0;0.0;0.0;0.0;;5.01;7.3;0.0;0.0;0.17;0.58;1.73;37.04;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-07-01;03:45;2026-07-01T03:45:00+02:00;5618;10;5547;115;0;2559;0;81;-2693;0;0;0.18;1.04;98.74;40.88;2.05;14.41;0.0;0.0;45.55;22.35;1.44;42.86;
53;Bretagne;Données temps réel;2026-07-01;03:45;2026-07-01T03:45:00+02:00;1633;0;0;242;0;196;0;45;1150;0;0;0.0;0.0;0.0;;14.82;12.29;0.0;0.0;12.0;71.27;2.76;56.96;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-07-01;03:45;2026-07-01T03:45:00+02:00;3621;14;0;18;0;593;0;140;2857;0;0;0.39;0.53;0.0;;0.5;14.88;0.0;0.0;16.38;18.38;3.87;47.14;
32;Hauts-de-France;Données temps réel;2026-07-01;03:45;2026-07-01T03:45:00+02:00;4166;164;3531;875;0;5;0;99;-505;-3;0;3.94;6.85;84.76;64.67;21.0;13.15;0.0;0.0;0.12;125.0;2.38;50.51;
52;Pays de la Loire;Données temps réel;2026-07-01;03:45;2026-07-01T03:45:00+02:00;2229;0;0;457;0;9;0;104;1671;-2;0;0.0;0.0;0.0;;20.5;18.71;0.0;0.0;0.4;90.0;4.67;114.29;
44;Grand Est;Données temps réel;2026-07-01;03:45;2026-07-01T03:45:00+02:00;3636;48;6875;919;0;715;-524;104;-4495;-6;0;1.32;1.55;189.08;63.54;25.28;17.62;0.0;0.0;19.66;31.03;2.86;38.66;
24;Centre-Val de Loire;Données temps réel;2026-07-01;03:45;2026-07-01T03:45:00+02:00;1593;0;9283;443;0;25;0;30;-8188;0;0;0.0;0.0;582.74;79.82;27.81;24.53;0.0;0.0;1.57;27.17;1.88;32.97;
28;Normandie;Données temps réel;2026-07-01;03:45;2026-07-01T03:45:00+02:00;2131;89;8470;270;0;10;0;87;-6794;0;0;4.18;11.66;397.47;69.09;12.67;16.22;0.0;0.0;0.47;34.48;4.08;58.78;
75;Nouvelle-Aquitaine;Données temps réel;2026-07-01;03:45;2026-07-01T03:45:00+02:00;3254;20;5183;409;0;26;0;50;-2443;0;8;0.61;3.66;159.28;78.17;12.57;18.48;0.0;0.0;0.8;1.16;1.54;14.41;
76;Occitanie;Données temps réel;2026-07-01;03:45;2026-07-01T03:45:00+02:00;3542;0;0;656;0;924;-45;94;1975;-1;0;0.0;0.0;0.0;0.0;18.52;36.04;0.0;0.0;26.09;17.26;2.65;61.04;
11;Île-de-France;Données temps réel;2026-07-01;03:45;2026-07-01T03:45:00+02:00;4975;0;0;34;0;16;0;159;4767;0;0;0.0;0.0;0.0;;0.68;24.46;0.0;0.0;0.32;84.21;3.2;44.92;
44;Grand Est;Données temps réel;2026-07-01;04:00;2026-07-01T04:00:00+02:00;3590;51;6775;1067;0;720;-523;104;-4609;-1;6;1.42;1.65;188.72;62.62;29.72;20.45;0.0;0.0;20.06;31.25;2.9;38.66;
28;Normandie;Données temps réel;2026-07-01;04:00;2026-07-01T04:00:00+02:00;2127;89;8487;241;0;10;0;87;-6787;0;0;4.18;11.66;399.01;69.23;11.33;14.47;0.0;0.0;0.47;34.48;4.09;58.78;
76;Occitanie;Données temps réel;2026-07-01;04:00;2026-07-01T04:00:00+02:00;3481;0;0;679;0;920;-45;94;1894;0;1;0.0;0.0;0.0;0.0;19.51;37.31;0.0;0.0;26.43;17.19;2.7;61.04;
75;Nouvelle-Aquitaine;Données temps réel;2026-07-01;04:00;2026-07-01T04:00:00+02:00;3232;20;5189;403;0;25;0;50;-2463;0;8;0.62;3.66;160.55;78.27;12.47;18.21;0.0;0.0;0.77;1.12;1.55;14.41;
53;Bretagne;Données temps réel;2026-07-01;04:00;2026-07-01T04:00:00+02:00;1628;0;0;253;0;179;0;45;1151;0;0;0.0;0.0;0.0;;15.54;12.85;0.0;0.0;11.0;65.09;2.76;56.96;
32;Hauts-de-France;Données temps réel;2026-07-01;04:00;2026-07-01T04:00:00+02:00;4106;189;3529;875;0;5;0;99;-592;0;0;4.6;7.89;85.95;64.63;21.31;13.15;0.0;0.0;0.12;125.0;2.41;50.51;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-07-01;04:00;2026-07-01T04:00:00+02:00;5641;10;5538;122;0;2475;0;81;-2585;0;0;0.18;1.04;98.17;40.81;2.16;15.29;0.0;0.0;43.88;21.61;1.44;42.86;
11;Île-de-France;Données temps réel;2026-07-01;04:00;2026-07-01T04:00:00+02:00;4957;0;0;46;0;16;0;158;4738;0;0;0.0;0.0;0.0;;0.93;33.09;0.0;0.0;0.32;84.21;3.19;44.63;
52;Pays de la Loire;Données temps réel;2026-07-01;04:00;2026-07-01T04:00:00+02:00;2219;0;0;448;0;9;0;104;1669;0;0;0.0;0.0;0.0;;20.19;18.34;0.0;0.0;0.41;90.0;4.69;114.29;
24;Centre-Val de Loire;Données temps réel;2026-07-01;04:00;2026-07-01T04:00:00+02:00;1588;0;9307;460;0;25;0;30;-8234;0;0;0.0;0.0;586.08;80.03;28.97;25.47;0.0;0.0;1.57;27.17;1.89;32.97;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-07-01;04:00;2026-07-01T04:00:00+02:00;3652;14;0;17;0;596;0;139;2885;0;0;0.38;0.53;0.0;;0.47;14.05;0.0;0.0;16.32;18.47;3.81;46.8;
27;Bourgogne-Franche-Comté;Données temps réel;2026-07-01;04:00;2026-07-01T04:00:00+02:00;1721;0;0;83;0;3;0;30;1603;0;1;0.0;0.0;0.0;;4.82;6.96;0.0;0.0;0.17;0.58;1.74;37.04;
44;Grand Est;Données temps réel;2026-07-01;04:15;2026-07-01T04:15:00+02:00;3701;50;6789;1264;0;715;-522;104;-4699;-1;2;1.35;1.62;183.44;62.74;34.15;24.23;0.0;0.0;19.32;31.03;2.81;38.66;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-07-01;04:15;2026-07-01T04:15:00+02:00;3632;14;0;16;0;606;0;138;2858;0;0;0.39;0.53;0.0;;0.44;13.22;0.0;0.0;16.69;18.78;3.8;46.46;
28;Normandie;Données temps réel;2026-07-01;04:15;2026-07-01T04:15:00+02:00;2130;88;8466;266;0;10;0;86;-6786;0;0;4.13;11.53;397.46;69.05;12.49;15.98;0.0;0.0;0.47;34.48;4.04;58.11;
75;Nouvelle-Aquitaine;Données temps réel;2026-07-01;04:15;2026-07-01T04:15:00+02:00;3230;20;5198;392;0;25;0;51;-2464;0;8;0.62;3.66;160.93;78.4;12.14;17.71;0.0;0.0;0.77;1.12;1.58;14.7;
53;Bretagne;Données temps réel;2026-07-01;04:15;2026-07-01T04:15:00+02:00;1646;0;0;255;0;158;0;45;1189;0;0;0.0;0.0;0.0;;15.49;12.95;0.0;0.0;9.6;57.45;2.73;56.96;
52;Pays de la Loire;Données temps réel;2026-07-01;04:15;2026-07-01T04:15:00+02:00;2252;0;0;405;0;9;0;104;1744;0;0;0.0;0.0;0.0;;17.98;16.58;0.0;0.0;0.4;90.0;4.62;114.29;
27;Bourgogne-Franche-Comté;Données temps réel;2026-07-01;04:15;2026-07-01T04:15:00+02:00;1768;0;0;105;0;3;0;30;1629;0;0;0.0;0.0;0.0;;5.94;8.81;0.0;0.0;0.17;0.58;1.7;37.04;
76;Occitanie;Données temps réel;2026-07-01;04:15;2026-07-01T04:15:00+02:00;3515;0;0;710;0;940;-45;93;1880;0;0;0.0;0.0;0.0;0.0;20.2;39.01;0.0;0.0;26.74;17.56;2.65;60.39;
32;Hauts-de-France;Données temps réel;2026-07-01;04:15;2026-07-01T04:15:00+02:00;4115;184;3529;897;0;5;0;99;-593;-7;0;4.47;7.69;85.76;64.63;21.8;13.48;0.0;0.0;0.12;125.0;2.41;50.51;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-07-01;04:15;2026-07-01T04:15:00+02:00;5630;10;5542;115;0;2647;-1;81;-2763;0;0;0.18;1.04;98.44;40.84;2.04;14.41;0.0;0.0;47.02;23.11;1.44;42.86;
24;Centre-Val de Loire;Données temps réel;2026-07-01;04:15;2026-07-01T04:15:00+02:00;1554;0;9319;468;0;25;0;30;-8287;0;0;0.0;0.0;599.68;80.13;30.12;25.91;0.0;0.0;1.61;27.17;1.93;32.97;
11;Île-de-France;Données temps réel;2026-07-01;04:15;2026-07-01T04:15:00+02:00;4991;0;0;49;0;16;0;160;4767;0;0;0.0;0.0;0.0;;0.98;35.25;0.0;0.0;0.32;84.21;3.21;45.2;
76;Occitanie;Données temps réel;2026-07-01;04:30;2026-07-01T04:30:00+02:00;3459;0;0;702;0;742;-45;94;2027;0;0;0.0;0.0;0.0;0.0;20.29;38.57;0.0;0.0;21.45;13.86;2.72;61.04;
11;Île-de-France;Données temps réel;2026-07-01;04:30;2026-07-01T04:30:00+02:00;4932;0;0;52;0;16;0;158;4706;0;0;0.0;0.0;0.0;;1.05;37.41;0.0;0.0;0.32;84.21;3.2;44.63;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-07-01;04:30;2026-07-01T04:30:00+02:00;5666;10;5549;111;0;2650;-1;81;-2733;0;0;0.18;1.04;97.94;40.89;1.96;13.91;0.0;0.0;46.77;23.14;1.43;42.86;
52;Pays de la Loire;Données temps réel;2026-07-01;04:30;2026-07-01T04:30:00+02:00;2247;0;0;366;0;9;0;104;1779;0;1;0.0;0.0;0.0;;16.29;14.98;0.0;0.0;0.4;90.0;4.63;114.29;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-07-01;04:30;2026-07-01T04:30:00+02:00;3575;14;0;17;0;635;0;140;2769;0;0;0.39;0.53;0.0;;0.48;14.05;0.0;0.0;17.76;19.68;3.92;47.14;
27;Bourgogne-Franche-Comté;Données temps réel;2026-07-01;04:30;2026-07-01T04:30:00+02:00;1736;0;0;130;0;3;0;30;1574;0;0;0.0;0.0;0.0;;7.49;10.91;0.0;0.0;0.17;0.58;1.73;37.04;
32;Hauts-de-France;Données temps réel;2026-07-01;04:30;2026-07-01T04:30:00+02:00;4009;192;3531;949;0;5;0;99;-761;-7;0;4.79;8.02;88.08;64.67;23.67;14.27;0.0;0.0;0.12;125.0;2.47;50.51;
28;Normandie;Données temps réel;2026-07-01;04:30;2026-07-01T04:30:00+02:00;2110;88;8471;265;0;10;0;86;-6810;0;0;4.17;11.53;401.47;69.09;12.56;15.92;0.0;0.0;0.47;34.48;4.08;58.11;
24;Centre-Val de Loire;Données temps réel;2026-07-01;04:30;2026-07-01T04:30:00+02:00;1563;0;9322;481;0;25;0;30;-8295;0;0;0.0;0.0;596.42;80.15;30.77;26.63;0.0;0.0;1.6;27.17;1.92;32.97;
